,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
8540,Refugee,NRC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2.00E+05,1711,MAFRAQ
8557,Refugee,IRC,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,550000,1711,MAFRAQ
8560,Refugee,Caritas,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,,3354.5,1711,MAFRAQ
8571,Refugee,UNHCR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,1760278,1711,MAFRAQ
8582,Refugee,IMC,Mafraq Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15518,1711,MAFRAQ
8586,Refugee,MEDAIR,Mafraq Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,30000,1711,MAFRAQ
8591,Refugee,WFP,Mafraq Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,indirect,43303608,1711,MAFRAQ
8614,Refugee,ICMC,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,266756,1711,MAFRAQ
8622,Refugee,IRC,Mafraq Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,800,1711,MAFRAQ
8626,Refugee,Caritas,Mafraq Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,29250,1711,MAFRAQ
8628,Refugee,CARE,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1250000,1711,MAFRAQ
8631,Refugee,SCJordan,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,30707,1711,MAFRAQ
8634,Refugee,MEDAIR,Mafraq Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,150000,1711,MAFRAQ
8651,Refugee,MEDAIR,Mafraq Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,75000,1711,MAFRAQ
8654,Refugee,Caritas,Mafraq Governorate,EDU[REF3.3]Alternative Education,[REF3.3.3]Life Skills,EDUCATION,direct,24717.6,1711,MAFRAQ
8655,Refugee,MEDAIR,Mafraq Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,2500,1711,MAFRAQ
8672,Refugee,IOM,Rabaa Sarhan ,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,250000,,
8682,Refugee,UNICEF,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,17400,1706,TAFILAH
8691,Refugee,UNICEF,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,63219,1706,TAFILAH
8702,Refugee,UNICEF,Tafileh Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,36976.83,1706,TAFILAH
8706,Refugee,WFP,Tafileh Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,,491342,1706,TAFILAH
8716,Refugee,IMC,Tafileh Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15530,1706,TAFILAH
8717,Refugee,UNICEF,Tafileh Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48333.316,1706,TAFILAH
8718,Refugee,UNFPA,Tafileh Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,indirect,3.00E+05,1706,TAFILAH
8721,Refugee,UNHCR,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,255832,1706,TAFILAH
8722,Refugee,UNHCR,Tafileh Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,60436,1706,TAFILAH
8725,Refugee,IMC,Tafileh Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1706,TAFILAH
8729,Refugee,UNICEF,Tafileh Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1706,TAFILAH
8741,Refugee,UNICEF,Tafileh Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,,46477.16,1706,TAFILAH
8759,Refugee,WVI,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.1]Water collection/disposal,WASH ,direct,245000,2,ALL CAMPS IN JORDAN
8762,Refugee,WarChildUK,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,23000,2,ALL CAMPS IN JORDAN
8767,Refugee,NRC,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,540000,2,ALL CAMPS IN JORDAN
8771,Refugee,UNFPA,Zaatari Camp (all district),PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,33000,2,ALL CAMPS IN JORDAN
8772,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.3]Camp Services have access to water,WASH ,indirect,207013,2,ALL CAMPS IN JORDAN
8784,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,711520,2,ALL CAMPS IN JORDAN
8785,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,indirect,2500000,2,ALL CAMPS IN JORDAN
8786,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.2]Sewer Networks,WASH ,indirect,2372676.4,2,ALL CAMPS IN JORDAN
8795,Refugee,NRC,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,15000,2,ALL CAMPS IN JORDAN
8799,Refugee,RI,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.4]Learning Opportunities in Camps,EDUCATION,direct,160000,2,ALL CAMPS IN JORDAN
8801,Refugee,UNHCR,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.4]SWM,WASH ,direct,2738880,2,ALL CAMPS IN JORDAN
8804,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,160832,2,ALL CAMPS IN JORDAN
8807,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.1]Hygiene promotion,WASH ,indirect,513694.3,2,ALL CAMPS IN JORDAN
8820,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.2]Schools etc Hygiene promotion,WASH ,indirect,1541083.6,2,ALL CAMPS IN JORDAN
8821,Refugee,UNHCR,Zaatari Camp (all district),JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,indirect,75000,2,ALL CAMPS IN JORDAN
8827,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,5.00E+05,2,ALL CAMPS IN JORDAN
8830,Refugee,UNHCR,Zaatari Camp (all district),SHLT[REF1.1]Improve living conditions in camps,[REF1.1.1]Adequate shelters in camps,SHELTER,direct,2286000,2,ALL CAMPS IN JORDAN
8833,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.4]Mat/Child Health mngt,HEALTH,indirect,123733,2,ALL CAMPS IN JORDAN
8835,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,indirect,3187067,2,ALL CAMPS IN JORDAN
8839,Refugee,SCJordan,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,164997,2,ALL CAMPS IN JORDAN
8841,Refugee,NRC,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,20000,2,ALL CAMPS IN JORDAN
8847,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,679115,2,ALL CAMPS IN JORDAN
8856,Refugee,SCI,Zaatari Camp (all district),EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,3.00E+05,2,ALL CAMPS IN JORDAN
8860,Refugee,FPSC,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,1.00E+05,2,ALL CAMPS IN JORDAN
8862,Refugee,UNICEF,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,1122000,2,ALL CAMPS IN JORDAN
8875,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.1]Water Trucking,WASH ,indirect,4773478,2,ALL CAMPS IN JORDAN
8877,Refugee,WVI,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.4]SWM,WASH ,direct,245000,2,ALL CAMPS IN JORDAN
8881,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,269242,2,ALL CAMPS IN JORDAN
8883,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.3]Vector control,WASH ,indirect,25684.4,2,ALL CAMPS IN JORDAN
8899,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,711520,2,ALL CAMPS IN JORDAN
8902,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.4]SWM,WASH ,indirect,2344762.7,2,ALL CAMPS IN JORDAN
8905,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,1584041,2,ALL CAMPS IN JORDAN
8906,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.2]Sustainable Infrastructure,WASH ,indirect,10806082,2,ALL CAMPS IN JORDAN
8909,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.3]Home nursing/Rehab. for injured,HEALTH,indirect,2.00E+05,2,ALL CAMPS IN JORDAN
8915,Refugee,NRC,Zaatari Camp (all district),EDU[REF3.4]Teritiary Education,[REF3.4.4]Vocational/Skills Training,EDUCATION,direct,5.00E+05,2,ALL CAMPS IN JORDAN
8919,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.1]Refugee Rights Respected,[REF1.1.3] Civil Status Documentation,PROTECTION,indirect,50000,2,ALL CAMPS IN JORDAN
8921,Refugee,UNHCR,Zaatari Camp (all district),ENG[REF1.3]Electricity in Camps,[REF1.3.2]Zaatari,ENERGY,direct,8400000,2,ALL CAMPS IN JORDAN
8928,Refugee,JHAS,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.3]Convalescent care for War wounded,HEALTH,direct,250000,2,ALL CAMPS IN JORDAN
8937,Refugee,ILO,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,8.00E+05,2,ALL CAMPS IN JORDAN
8949,Refugee,FPSC,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,130000,2,ALL CAMPS IN JORDAN
8950,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,3595710,2,ALL CAMPS IN JORDAN
8951,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,4268511,2,ALL CAMPS IN JORDAN
8952,Refugee,SCI,Zaatari Camp (all district),EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,3.00E+05,2,ALL CAMPS IN JORDAN
8957,Refugee,ACTED,Zaatari Camp (all district),FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,473277,2,ALL CAMPS IN JORDAN
8970,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.1]Refugee Rights Respected,[REF1.1.1]Border Reception/Transport/Comm. Po,PROTECTION,direct,2005144,2,ALL CAMPS IN JORDAN
8974,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,indirect,233333,2,ALL CAMPS IN JORDAN
8985,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48333.316,2,ALL CAMPS IN JORDAN
8987,Refugee,WarChildUK,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,320000,2,ALL CAMPS IN JORDAN
8994,Refugee,UNWOMEN,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,4.00E+05,2,ALL CAMPS IN JORDAN
8998,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,1200000,2,ALL CAMPS IN JORDAN
9003,Refugee,OXFAM,Zaatari Camp (all district),FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,341555,2,ALL CAMPS IN JORDAN
9004,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.1]Water collection/disposal,WASH ,indirect,3543197,2,ALL CAMPS IN JORDAN
9006,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.1]New Arrival kits in Camps,BASIC NEEDS,direct,50000,2,ALL CAMPS IN JORDAN
9007,Refugee,UNHCR,Zaatari Camp (all district),SHLT[REF1.2]Improve Infrastr. in camps,[REF1.2.1]Infrastr. Upgrade./Construction,SHELTER,direct,1206500,2,ALL CAMPS IN JORDAN
9010,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,278638,2,ALL CAMPS IN JORDAN
9011,Refugee,SCI,Zaatari Camp (all district),EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,3.00E+05,2,ALL CAMPS IN JORDAN
9022,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,533176,2,ALL CAMPS IN JORDAN
9025,Refugee,WFP,Zaatari Camp (all district),FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,indirect,332500,2,ALL CAMPS IN JORDAN
9030,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,572623,2,ALL CAMPS IN JORDAN
9031,Refugee,KnK,Zaatari Camp (all district),EDU[REF3.2]Acces to Formal Education,[REF3.2.2]Mobilize Teachers,EDUCATION,direct,6249,2,ALL CAMPS IN JORDAN
9038,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,36976.83,2,ALL CAMPS IN JORDAN
9046,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,7.00E+05,2,ALL CAMPS IN JORDAN
9047,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.3]Schools etc access sanitation,WASH ,indirect,104211.8,2,ALL CAMPS IN JORDAN
9052,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,93487,2,ALL CAMPS IN JORDAN
9057,Refugee,ACTED,Zaatari District 10,WASH [REF2.1]Sanitation in Camps,[REF2.1.2]Sewer Networks,WASH ,direct,320000,2,ALL CAMPS IN JORDAN
9060,Refugee,FPSC,Zaatari District 10,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,5.00E+05,2,ALL CAMPS IN JORDAN
9064,Refugee,KnK,Zaatari District 4,EDU[REF3.2]Acces to Formal Education,[REF3.2.5]Remedial Education,EDUCATION,direct,355249,2,ALL CAMPS IN JORDAN
9081,Refugee,FCA,Zaatari District 4,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,95000,2,ALL CAMPS IN JORDAN
9083,Refugee,UNFPA,Zaatari District 4,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,320000,2,ALL CAMPS IN JORDAN
9101,Refugee,MDM,Zaatari District 5,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,2862,2,ALL CAMPS IN JORDAN
9105,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,104889,2,ALL CAMPS IN JORDAN
9106,Refugee,MDM,Zaatari District 5,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,17277,2,ALL CAMPS IN JORDAN
9107,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,46900,2,ALL CAMPS IN JORDAN
9120,Refugee,MDM,Zaatari District 5,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,31090,2,ALL CAMPS IN JORDAN
9121,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,100690,2,ALL CAMPS IN JORDAN
9126,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,363480,2,ALL CAMPS IN JORDAN
9133,Refugee,FCA,Zaatari District 8,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,95000,2,ALL CAMPS IN JORDAN
9135,Refugee,TDHI,Zarqa City,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.3]Home nursing/Rehab. for injured,HEALTH,direct,126000,1712,Zarqa
9159,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,727000,1712,Zarqa
9161,Refugee,UPP,Zarqa City,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,33525,1712,Zarqa
9186,Refugee,UPP,Zarqa City,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,11176,1712,Zarqa
9203,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,45000,1712,Zarqa
9219,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,127000,1712,Zarqa
9226,Refugee,UPP,Zarqa City,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,27939,1712,Zarqa
9247,Refugee,LWF,Zarqa City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,474576,1712,Zarqa
9256,Refugee,UPP,Zarqa City,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,78224,1712,Zarqa
9266,Refugee,IOCC,Zarqa City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,81000,1712,Zarqa
9270,Refugee,Caritas,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,9874.7,1712,ZARQA
9273,Refugee,MEDAIR,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,150000,1712,ZARQA
9274,Refugee,Caritas,Zarqa Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.3]School Supplies,EDUCATION,direct,36418.8,1712,ZARQA
9275,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,22500,1712,ZARQA
9278,Refugee,NICCOD,Zarqa Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,237752,1712,ZARQA
9293,Refugee,UNICEF,Zarqa Governorate,WASH [REF1.5]Water Conservation,[REF1.5.1]Conserv. In camps/urban,WASH ,indirect,36976.83,1712,ZARQA
9296,Refugee,Caritas,Zarqa Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5358,1712,ZARQA
9298,Refugee,CARE,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,5.00E+05,1712,ZARQA
9302,Refugee,UNICEF,Zarqa Governorate,WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,indirect,48333.316,1712,ZARQA
9304,Refugee,ICMC,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,50000,1712,ZARQA
9310,Refugee,JHAS,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1712,ZARQA
9318,Refugee,OXFAM,Zarqa Governorate,WASH [REF2.4]Services in Urban Sanitation,[REF2.4.1]Schools etc access sanitation,WASH ,direct,1.00E+05,1712,ZARQA
9325,Refugee,IOCC,Zarqa Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1712,ZARQA
9327,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,75000,1712,ZARQA
9336,Refugee,UNHCR,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,2146313,1712,ZARQA
9342,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,2500,1712,ZARQA
9347,Refugee,UNICEF,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2739510,1712,ZARQA
9352,Refugee,Caritas,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,51838.3,1712,ZARQA
9361,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,7500,1712,ZARQA
9365,Refugee,WVI,Zarqa Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,373907,1712,ZARQA
9370,Refugee,Caritas,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,86016.9,1712,ZARQA
9376,Refugee,Caritas,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,360169.5,1712,ZARQA
9377,Refugee,WarChildUK,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,64000,1712,ZARQA
9385,Refugee,Caritas,Zarqa Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,48474.44,1712,ZARQA
9391,Refugee,Caritas,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,12711,1712,ZARQA
9398,Refugee,IMC,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,15530,1712,ZARQA
9402,Refugee,Caritas,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,21186,1712,ZARQA
9404,Refugee,Caritas,Zarqa Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,2542,1712,ZARQA
9406,Refugee,CARE,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,direct,150000,1712,ZARQA
