,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
8820,Refugee,UNICEF,Tafileh Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1706,TAFILAH
8825,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.2]Community self-mngmt,PROTECTION,indirect,2500000,2,ALL CAMPS IN JORDAN
8830,Refugee,NRC,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,20000,2,ALL CAMPS IN JORDAN
8834,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.5]Water Conservation,[REF1.5.2]Reuse of wastewater ,WASH ,,48333.316,2,ALL CAMPS IN JORDAN
8840,Refugee,UNFPA,Zaatari Camp (all district),PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,33000,2,ALL CAMPS IN JORDAN
8841,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,93487,2,ALL CAMPS IN JORDAN
8843,Refugee,ACTED,Zaatari Camp (all district),FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,473277,2,ALL CAMPS IN JORDAN
8845,Refugee,UNICEF,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,1122000,2,ALL CAMPS IN JORDAN
8846,Refugee,WarChildUK,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.1]Train Service Providers,EDUCATION,direct,23000,2,ALL CAMPS IN JORDAN
8848,Refugee,UNWOMEN,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,4.00E+05,2,ALL CAMPS IN JORDAN
8850,Refugee,SCI,Zaatari Camp (all district),EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,44335,2,ALL CAMPS IN JORDAN
8852,Refugee,UNHCR,Zaatari Camp (all district),JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,indirect,75000,2,ALL CAMPS IN JORDAN
8853,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.3]Home nursing/Rehab. for injured,HEALTH,indirect,2.00E+05,2,ALL CAMPS IN JORDAN
8854,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,1584041,2,ALL CAMPS IN JORDAN
8873,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,indirect,233333,2,ALL CAMPS IN JORDAN
8874,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.4]Mat/Child Health mngt,HEALTH,indirect,123733,2,ALL CAMPS IN JORDAN
8875,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.1]Water Trucking,WASH ,indirect,4773478,2,ALL CAMPS IN JORDAN
8876,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,679115,2,ALL CAMPS IN JORDAN
8879,Refugee,UNHCR,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.4]SWM,WASH ,direct,2738880,2,ALL CAMPS IN JORDAN
8881,Refugee,KnK,Zaatari Camp (all district),EDU[REF3.2]Acces to Formal Education,[REF3.2.2]Mobilize Teachers,EDUCATION,direct,6249,2,ALL CAMPS IN JORDAN
8882,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,indirect,3187067,2,ALL CAMPS IN JORDAN
8895,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.3]Schools etc access sanitation,WASH ,indirect,104211.8,2,ALL CAMPS IN JORDAN
8901,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.2]Sewer Networks,WASH ,indirect,3011292,2,ALL CAMPS IN JORDAN
8908,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,4268511,2,ALL CAMPS IN JORDAN
8911,Refugee,UNHCR,Zaatari Camp (all district),SHLT[REF1.2]Improve Infrastr. in camps,[REF1.2.1]Infrastr. Upgrade./Construction,SHELTER,direct,1206500,2,ALL CAMPS IN JORDAN
8918,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,3595710,2,ALL CAMPS IN JORDAN
8931,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,indirect,269242,2,ALL CAMPS IN JORDAN
8933,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,160832,2,ALL CAMPS IN JORDAN
8942,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.1]Refugee Rights Respected,[REF1.1.1]Border Reception/Transport/Comm. Po,PROTECTION,direct,2005144,2,ALL CAMPS IN JORDAN
8949,Refugee,UNHCR,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,572623,2,ALL CAMPS IN JORDAN
8953,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,direct,278638,2,ALL CAMPS IN JORDAN
8957,Refugee,WFP,Zaatari Camp (all district),FOOD/LIV[1.1]Improve Food Access,[REF1.1.2]School Feeding,FOOD/LIVELIHOOD,indirect,332500,2,ALL CAMPS IN JORDAN
8959,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.3]Vector control,WASH ,indirect,25684.4,2,ALL CAMPS IN JORDAN
8961,Refugee,UNHCR,Zaatari Camp (all district),SHLT[REF1.1]Improve living conditions in camps,[REF1.1.1]Adequate shelters in camps,SHELTER,direct,2286000,2,ALL CAMPS IN JORDAN
8963,Refugee,ILO,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,8.00E+05,2,ALL CAMPS IN JORDAN
8966,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,533176,2,ALL CAMPS IN JORDAN
8972,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.2]Replenishment/ replacement kits,BASIC NEEDS,direct,7.00E+05,2,ALL CAMPS IN JORDAN
8973,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.6]Incentive Based Volunteering Camps,BASIC NEEDS,direct,5.00E+05,2,ALL CAMPS IN JORDAN
8980,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,1200000,2,ALL CAMPS IN JORDAN
8985,Refugee,UNHCR,Zaatari Camp (all district),PROT[REF1.1]Refugee Rights Respected,[REF1.1.3] Civil Status Documentation,PROTECTION,indirect,50000,2,ALL CAMPS IN JORDAN
8987,Refugee,NRC,Zaatari Camp (all district),EDU[REF3.4]Teritiary Education,[REF3.4.4]Vocational/Skills Training,EDUCATION,direct,5.00E+05,2,ALL CAMPS IN JORDAN
9002,Refugee,RI,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.4]Learning Opportunities in Camps,EDUCATION,direct,160000,2,ALL CAMPS IN JORDAN
9004,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,711520,2,ALL CAMPS IN JORDAN
9005,Refugee,FPSC,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,130000,2,ALL CAMPS IN JORDAN
9010,Refugee,WVI,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.4]SWM,WASH ,direct,245000,2,ALL CAMPS IN JORDAN
9019,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.1]Hygiene promotion,WASH ,indirect,513694.3,2,ALL CAMPS IN JORDAN
9026,Refugee,NRC,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.1]New Arrival kits in Camps,BASIC NEEDS,direct,50000,2,ALL CAMPS IN JORDAN
9036,Refugee,FPSC,Zaatari Camp (all district),PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,1.00E+05,2,ALL CAMPS IN JORDAN
9037,Refugee,OXFAM,Zaatari Camp (all district),FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.3]Micro-Gardening,FOOD/LIVELIHOOD,direct,341555,2,ALL CAMPS IN JORDAN
9038,Refugee,UNHCR,Zaatari Camp (all district),ENG[REF1.3]Electricity in Camps,[REF1.3.2]Zaatari,ENERGY,direct,8400000,2,ALL CAMPS IN JORDAN
9040,Refugee,SCJordan,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,164997,2,ALL CAMPS IN JORDAN
9045,Refugee,JHAS,Zaatari Camp (all district),HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.3]Convalescent care for War wounded,HEALTH,direct,250000,2,ALL CAMPS IN JORDAN
9052,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.2]Sustainable Infrastructure,WASH ,indirect,10806082,2,ALL CAMPS IN JORDAN
9055,Refugee,NRC,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,540000,2,ALL CAMPS IN JORDAN
9057,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF1.1]Access to Water in Camps,[REF1.1.3]Camp Services have access to water,WASH ,indirect,207013,2,ALL CAMPS IN JORDAN
9060,Refugee,NRC,Zaatari Camp (all district),EDU[REF2.1]Train Education Providers,[REF2.1.2]Community Trained,EDUCATION,direct,15000,2,ALL CAMPS IN JORDAN
9069,Refugee,WVI,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.1]Water collection/disposal,WASH ,direct,245000,2,ALL CAMPS IN JORDAN
9070,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF3.1]Hygiene in Camps,[REF3.1.2]Schools etc Hygiene promotion,WASH ,indirect,1578060.43,2,ALL CAMPS IN JORDAN
9071,Refugee,WarChildUK,Zaatari Camp (all district),EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,320000,2,ALL CAMPS IN JORDAN
9075,Refugee,SCI,Zaatari Camp (all district),EDU[REF3.1]EarlyChildhood,[REF3.1.1]Access to KG centres,EDUCATION,direct,1700000,2,ALL CAMPS IN JORDAN
9106,Refugee,UNHCR,Zaatari Camp (all district),BN[REF2.1]Life Saving Basic Needs,[REF2.1.4]Winterization needs in Camps,BASIC NEEDS,direct,711520,2,ALL CAMPS IN JORDAN
9114,Refugee,UNICEF,Zaatari Camp (all district),WASH [REF2.1]Sanitation in Camps,[REF2.1.1]Water collection/disposal,WASH ,indirect,4943197,2,ALL CAMPS IN JORDAN
9116,Refugee,ACTED,Zaatari District 10,WASH [REF2.1]Sanitation in Camps,[REF2.1.2]Sewer Networks,WASH ,direct,320000,2,ALL CAMPS IN JORDAN
9121,Refugee,FPSC,Zaatari District 10,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,5.00E+05,2,ALL CAMPS IN JORDAN
9145,Refugee,FCA,Zaatari District 4,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,95000,2,ALL CAMPS IN JORDAN
9151,Refugee,UNFPA,Zaatari District 4,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,indirect,320000,2,ALL CAMPS IN JORDAN
9157,Refugee,KnK,Zaatari District 4,EDU[REF3.2]Acces to Formal Education,[REF3.2.5]Remedial Education,EDUCATION,direct,355249,2,ALL CAMPS IN JORDAN
9161,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.6]Mental Health Services (primary),HEALTH,direct,46900,2,ALL CAMPS IN JORDAN
9163,Refugee,MDM,Zaatari District 5,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.2]Community Hlth Network,HEALTH,direct,2862,2,ALL CAMPS IN JORDAN
9169,Refugee,MDM,Zaatari District 5,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,31090,2,ALL CAMPS IN JORDAN
9176,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,100690,2,ALL CAMPS IN JORDAN
9181,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,direct,104889,2,ALL CAMPS IN JORDAN
9183,Refugee,MDM,Zaatari District 5,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,17277,2,ALL CAMPS IN JORDAN
9186,Refugee,MDM,Zaatari District 5,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,363480,2,ALL CAMPS IN JORDAN
9194,Refugee,FCA,Zaatari District 8,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,95000,2,ALL CAMPS IN JORDAN
9217,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,727000,1712,Zarqa
9233,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,45000,1712,Zarqa
9235,Refugee,IOCC,Zarqa City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,81000,1712,Zarqa
9247,Refugee,UPP,Zarqa City,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,27939,1712,Zarqa
9250,Refugee,UPP,Zarqa City,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,78224,1712,Zarqa
9251,Refugee,TDHI,Zarqa City,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.3]Home nursing/Rehab. for injured,HEALTH,direct,126000,1712,Zarqa
9280,Refugee,TDHI,Zarqa City,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.5]IYCF practices promoted,HEALTH,direct,127000,1712,Zarqa
9297,Refugee,LWF,Zarqa City,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,474576,1712,Zarqa
9304,Refugee,SCI,Zarqa City,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1712,Zarqa
9319,Refugee,UPP,Zarqa City,PROT[REF1.3]SGBV,[REF.1.3.3]Capacity of Service Providers,PROTECTION,direct,11176,1712,Zarqa
9326,Refugee,UPP,Zarqa City,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,33525,1712,Zarqa
9332,Refugee,AVSI,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,65442,1712,ZARQA
9344,Refugee,AVSI,Zarqa Governorate,PROT[REF1.3]SGBV,[REF1.3.1]Community members engaged,PROTECTION,direct,4064,1712,ZARQA
9345,Refugee,Caritas,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,6356,1712,ZARQA
9348,Refugee,JHAS,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.3]Convalescent care for War wounded,HEALTH,direct,250000,1712,ZARQA
9368,Refugee,IOCC,Zarqa Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,5357,1712,ZARQA
9372,Refugee,ICMC,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,25093,1712,ZARQA
9374,Refugee,JHAS,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.3]Reproductive Health Services,HEALTH,direct,60000,1712,ZARQA
9381,Refugee,Caritas,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.1]Strategy to reduce violence,EDUCATION,direct,2000,1712,ZARQA
9385,Refugee,IRD,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.2]Improved NCD Mngt,HEALTH,direct,20000,1712,ZARQA
9388,Refugee,JHAS,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,41600,1712,ZARQA
9413,Refugee,NICCOD,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,50000,1712,ZARQA
9415,Refugee,Caritas,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.5]Secondary/Tertiary Referrals,HEALTH,direct,360169.5,1712,ZARQA
9424,Refugee,AVSI,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,1666,1712,ZARQA
9425,Refugee,CARE,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,375000,1712,ZARQA
9428,Refugee,OXFAM,Zarqa Governorate,WASH [REF2.4]Services in Urban Sanitation,[REF2.4.1]Schools etc access sanitation,WASH ,direct,1.00E+05,1712,ZARQA
9429,Refugee,MEDAIR,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,150000,1712,ZARQA
9435,Refugee,UNICEF,Zarqa Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,indirect,46477.16,1712,ZARQA
9440,Refugee,CARE,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,0,1712,ZARQA
9447,Refugee,NEF,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,0,1712,ZARQA
9456,Refugee,UNHCR,Zarqa Governorate,HLTH[REF1.1]Essential Primary Health Care,[REF1.1.1]Comm. Disease Mngt / EPI services,HEALTH,indirect,581084,1712,ZARQA
9459,Refugee,Caritas,Zarqa Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.4]Parent outreach,EDUCATION,direct,878,1712,ZARQA
9464,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.1]Community Health Teams,HEALTH,direct,22500,1712,ZARQA
9469,Refugee,Caritas,Zarqa Governorate,JUS[REF1.1]Refugee Legal Assistance,[REF1.1.1]Access to Legal Assistance,JUSTICE,direct,847,1712,ZARQA
9471,Refugee,Caritas,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,643,1712,ZARQA
9480,Refugee,WVI,Zarqa Governorate,EDU[REF3.3]Alternative Education,[REF3.3.2]Informal Education,EDUCATION,direct,348594.84,1712,ZARQA
9482,Refugee,MercyCorps,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,750000,1712,ZARQA
9489,Refugee,Caritas,Zarqa Governorate,EDU[REF3.1]EarlyChildhood,[REF3.1.2]KG facilitators recruited,EDUCATION,direct,2905.48,1712,ZARQA
9490,Refugee,ICMC,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,50000,1712,ZARQA
9493,Refugee,Caritas,Zarqa Governorate,FOOD/LIV[1.2]Promote Safe/Nutr/Diverse Food,[REF1.2.2]Awareness Nutr. Practices,FOOD/LIVELIHOOD,direct,22750,1712,ZARQA
9500,Refugee,IRC,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,193719.68,1712,ZARQA
9502,Refugee,AVSI,Zarqa Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.5]Remedial Education,EDUCATION,direct,19441,1712,ZARQA
9507,Refugee,UNICEF,Zarqa Governorate,WASH [REF1.4]Services in urban access to water,[REF1.4.1]Schools etc access Water,WASH ,indirect,99366.3,1712,ZARQA
9517,Refugee,Caritas,Zarqa Governorate,PROT[REF1.4]Child Protection,[REF1.4.3]Community-Based Mechnms.,PROTECTION,direct,8474,1712,ZARQA
9520,Refugee,UNICEF,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,2739510,1712,ZARQA
9534,Refugee,WarChildUK,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.4]Social Cohesion,EDUCATION,direct,12500,1712,ZARQA
9554,Refugee,WVI,Zarqa Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.1]School renovation/equip,EDUCATION,direct,0,1712,ZARQA
9570,Refugee,NEF,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,171114,1712,ZARQA
9576,Refugee,ICMC,Zarqa Governorate,SHLT[REF2.1]Cash for Rent,[REF2.1.1]Cash for Rent,SHELTER,direct,109634,1712,ZARQA
9584,Refugee,UNHCR,Zarqa Governorate,PROT[REF1.4]Child Protection,[REF1.4.4]Access Multi-Sector services,PROTECTION,indirect,62850,1712,ZARQA
9588,Refugee,NEF,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,32278,1712,ZARQA
9594,Refugee,SCJordan,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,72779,1712,ZARQA
9595,Refugee,SCI,Zarqa Governorate,"EDU[REF2.2]Safe, Violence Free Envirn",[REF2.2.2]Engage Parents & Communities,EDUCATION,direct,900,1712,ZARQA
9597,Refugee,IRC,Zarqa Governorate,PROT[REF1.3]SGBV,[REF.1.3.2]Acess to multi-sector services,PROTECTION,direct,472191,1712,ZARQA
9631,Refugee,UNICEF,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,754000,1712,ZARQA
9633,Refugee,MEDAIR,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,272500,1712,ZARQA
9643,Refugee,OXFAM,Zarqa Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,1.00E+05,1712,ZARQA
9652,Refugee,UNHCR,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.5]Winterization needs out of Camp,BASIC NEEDS,direct,2146313,1712,ZARQA
9653,Refugee,MEDAIR,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,direct,75000,1712,ZARQA
9658,Refugee,UNFPA,Zarqa Governorate,HLTH[REF1.2]Secondary/Tertiary Care,[REF1.2.4]Emergency Obstetric Care,HEALTH,indirect,2.00E+06,1712,ZARQA
9661,Refugee,JHAS,Zarqa Governorate,SHLT[REF2.3]Upgrade Housing Units,[REF2.3.1]Upgrade Housing urban/rural,SHELTER,direct,219501.8,1712,ZARQA
9664,Refugee,IMC,Zarqa Governorate,HLTH[REF1.3]Integrated Community Intervs.,[REF1.3.5]Community Mental Hlth services,HEALTH,direct,937,1712,ZARQA
9669,Refugee,CARE,Zarqa Governorate,BN[REF2.1]Life Saving Basic Needs,[REF2.1.3]Support towards basic needs,BASIC NEEDS,direct,1250000,1712,ZARQA
9673,Refugee,NEF,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.5]Reduce Social Tensions thr. Livelih,PROTECTION,direct,0,1712,ZARQA
9674,Refugee,Caritas,Zarqa Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,174703,1712,ZARQA
9680,Refugee,UNICEF,Zarqa Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.1]Hygiene promotion,WASH ,indirect,64768.083,1712,ZARQA
9688,Refugee,NICCOD,Zarqa Governorate,FOOD/LIV[1.1]Improve Food Access,[REF 1.1.1]Food Assistance,FOOD/LIVELIHOOD,direct,237752,1712,ZARQA
9691,Refugee,AVSI,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,13833,1712,ZARQA
9693,Refugee,NICCOD,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.4]Safe Spaces/Comm. Centres,PROTECTION,direct,30000,1712,ZARQA
9700,Refugee,Caritas,Zarqa Governorate,EDU[REF3.2]Acces to Formal Education,[REF3.2.3]School Supplies,EDUCATION,direct,36418.8,1712,ZARQA
9706,Refugee,Caritas,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,"[REF1.2.1]Information, referral and outreach",PROTECTION,direct,12711,1712,ZARQA
9713,Refugee,OXFAM,Zarqa Governorate,WASH [REF3.2]Hygiene in Urban,[REF3.2.2]Schools etc Hygi promotion,WASH ,direct,25000,1712,ZARQA
9719,Refugee,Caritas,Zarqa Governorate,PROT[REF1.2]MHPSS / Disabilities,[REF1.2.3]Special Needs/Disabled/Elderly,PROTECTION,direct,25423,1712,ZARQA
