siteid,StartDate,EndDate,Category,activity,Year,Month,Indicator,Gender,Partner,Fundedby,RRP6Result,Governorate,SiteType,rcode,gcode,Value,Units,AllocationRRP6,RRP6,location
857125015,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,225,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,65,Individual,Yes,Indirect appeal,Amman Governorate
857125015,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,IRD,UNHCR,UNHCR,Amman,0,2,1705,115,Individual,Yes,Indirect appeal,Amman Governorate
861034988,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,47,Individual,No,Appeal outside of RRP6,Karak Governorate
861034988,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,54,Individual,No,Appeal outside of RRP6,Karak Governorate
861034988,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Karak,0,3,1704,30,Individual,No,Appeal outside of RRP6,Karak Governorate
879696475,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,38,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,157,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,20,Individual,Yes,Direct appeal,Jarash Governorate
879696475,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,Intersos,Others,None,Jarash,0,1,1708,306,Individual,Yes,Direct appeal,Jarash Governorate
919906755,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,110,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,158,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,17,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,340,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,122,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,0,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,49,Individual,Yes,Direct appeal,Irbid Governorate
919906755,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Irbid,0,1,1707,11,Individual,Yes,Direct appeal,Irbid Governorate
922388129,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,IMC,Others,None,#N/A,0,4,1,42,Individual,Yes,Direct appeal,Host community
983875600,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,WVI,WVI,WVI,Irbid,0,1,1707,170,Individual,No,Appeal outside of RRP6,Irbid Governorate
993172754,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,175,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,87,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,122,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,77,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,111,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,145,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,63,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,163,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,213,Individual,Yes,Direct appeal,Amman Governorate
993172754,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,CARE,Others,None,Amman,0,2,1705,58,Individual,Yes,Direct appeal,Amman Governorate
1006640767,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,42,Individual,No,Indirect appeal,Host community
1006640767,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,26,Individual,No,Indirect appeal,Host community
1006640767,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,28,Individual,No,Indirect appeal,Host community
1028294289,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,36,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,49,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,68,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,64,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,35,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,33,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,115,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1028294289,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Irbid,0,1,1707,71,Individual,Yes,Indirect appeal,Liwa Qasabat Irbid
1062341779,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Karak,0,3,1704,18,Individual,Yes,Direct appeal,Karak City
1062341779,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Karak,0,3,1704,0,Individual,Yes,Direct appeal,Karak City
1062341779,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,UPP,Others,None,Karak,0,3,1704,117,Individual,Yes,Direct appeal,Karak City
1067216963,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,#N/A,0,4,1,30,Individual,No,Direct appeal,Host community
1067243145,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,36,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,17,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,10,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,11,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,24,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,19,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,41,Individual,Yes,Indirect appeal,Jarash City
1067243145,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,ICCS,UNICEF,UNICEF,Jarash,0,1,1708,20,Individual,Yes,Indirect appeal,Jarash City
1068785839,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,July,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Zarqa,0,2,1712,35,Individual,No,Appeal outside of RRP6,Zarqa Governorate
1068785839,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Zarqa,0,2,1712,76,Individual,No,Appeal outside of RRP6,Zarqa Governorate
1100213994,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,October,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,88,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,February,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,94,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,August,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,0,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,September,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,48,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,January,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,161,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,0,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,April,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,0,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,November,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,106,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,May,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,0,Individual,Yes,Indirect appeal,Amman Governorate
1100213994,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,Intersos,UNICEF,UNICEF,Amman,0,2,1705,102,Individual,Yes,Indirect appeal,Amman Governorate
1100295991,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,June,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Irbid,0,1,1707,49,Individual,No,Appeal outside of RRP6,Liwa ar Ramtha
1100295991,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,5. Psychosocial support services,2014,March,# of WGBM benefitting from psychosocial support services,Boys,SCI,Others,None,Irbid,0,1,1707,30,Individual,No,Appeal outside of RRP6,Liwa ar Ramtha
