"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"143300","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",131,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"143301","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"143302","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",215,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"143303","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",39,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"143305","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"143307","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"143309","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",25,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"143310","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",92,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"143312","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",25,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"143313","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",214,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143314","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143315","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143316","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143317","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143318","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",214,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143319","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",834,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143320","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143321","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143322","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143323","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143324","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143325","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143326","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143327","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143328","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143329","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143330","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143331","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",834,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143332","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143333","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143334","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143335","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143336","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143337","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143338","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143339","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",115,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143340","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143341","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",115,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143342","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143343","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143344","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143345","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143346","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143347","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143348","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143349","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143350","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143351","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143352","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143353","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143354","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",115,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143355","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",115,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143356","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"143357","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Men","Urban"
"143358","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143359","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Women","Urban"
"143360","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"143362","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",10,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143363","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143364","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
"143365","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",8,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
"143366","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143367","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",1,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Women","Urban"
"143368","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
"143369","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",11,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Women","Urban"
"143370","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",13,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143373","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143374","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
"143375","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Women","Urban"
"143376","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",12,"ICMC","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143377","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Women","Urban"
"143378","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",4,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
"143379","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Boys","Urban"
"143381","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Women","Urban"
"143382","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",9,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","BALQA","Men","Urban"
